College Name,Overall_Performance_Score,Placement_Rate,Avg_Doc_DSS,Fund_Utilization,Infrastructure_Quality
Ganadipathy Tulsi'S Jain Engineering College,62.33818906115422,63.90307613110955,75.75983984208261,55.33898360124196,20.0
Kls Gogte Institute Of Technology,62.334635965145665,66.23115160074039,63.1663625627201,73.16903813120385,20.0
Babaria Institute Of Technology,62.333749752178115,70.86899666355478,78.00307176087233,52.58946378298852,20.0
Rajkiya Engineering College,62.33286573296555,72.22130618226763,52.8129945769324,81.69960181341442,20.0
Jaya Institute Of Technology,62.331608688853976,79.49312151868712,48.11322523166121,71.34899953011077,20.0
Shivam Technical Campus,62.331290039187,76.7812378577647,40.458330385890775,79.49687533157135,20.0
Naraini Group Of Institutions,62.33031062005069,70.33790097055032,51.01588284272604,76.56072056153478,20.0
Shree Samarth Polytechnic,62.32526402599008,76.07032056042075,53.82632856644312,68.45942599394664,20.0
Cmr University,62.322280565921126,72.98435426801919,60.70597068817804,68.39856124044697,20.0
Fr Conceicao Rodrigues College Of Engineering,62.31283635645955,59.5841929918366,80.10408058967528,66.1064799371023,20.0
Dr Dy Patil Technical Campus,62.311663482769234,67.69515567448012,67.73650419825702,74.7245977768452,20.0
Nalla Narsimha Reddy Education Society'S Group Of Institutions,62.299418297727925,51.31017439834637,82.96908711969061,68.1211351236899,20.0
Rd Engineering College,62.298090817870786,68.87307808485188,60.90870485283904,64.66703756487988,20.0
Dr Rn Lahoti Polytechnic College,62.29804385872213,67.8133814581507,69.1920909157898,56.3512369318978,20.0
Bvrit Hyderabad College Of Engineering For Women,62.29525502133554,68.04517007928533,77.46712349424035,52.74417492026861,20.0
Universal Engineering College,62.29496400974329,63.18963270935,63.08021188520077,78.00120081354866,20.0
Gandhinagar Institute Of Technology,62.29490690261866,70.90739940941158,56.46128072589994,62.25887472077385,20.0
Feroze Gandhi Institute Of Engineering And Technology,62.293098384055455,62.91667784398305,69.09150592544464,74.25974047536066,20.0
Future Institute Of Technology,62.290495141750405,76.35007434632922,69.34551325642934,52.79990009995557,20.0
Sri Shakthi Institute Of Engineering And Technology,62.290409261696205,47.25216772094362,83.27817222367915,72.73103728025649,20.0
Shree Venkateshwara Hi-Tech Engineering College,62.28756425897397,73.71199734911615,60.02295379534034,58.954729711630094,20.0
Mahatma Gandhi Engineering College,62.28702041883514,77.23201697068461,50.41353947747021,66.37709793950899,20.0
Gokula Krishna College Of Engineering,62.28268010877013,71.28667703526601,68.16825785150291,52.62683964213137,20.0
Dr Rizvi College Of Engineering,62.27854278409466,66.8515748576136,68.67889682271804,56.28515287302736,20.0
Iec College Of Engineering And Technology,62.27748712684645,72.23150779310069,45.97017690119891,76.25870900329564,20.0
Swathi Institute Of Technology And Sciences,62.27646074334763,71.93070776811567,71.02027911035407,55.8827393738478,20.0
Biff And Bright College Of Engineering And Technology,62.274844613334295,41.74905760923684,84.59929482259659,80.19221571744589,20.0
Sri Venkateshwara Institute Of Engineering,62.27172206471055,50.74052509352412,68.6419880463072,81.96744172660773,20.0
Kunwar Satyavira College Of Engineering And Management,62.26966188140666,66.62666674633074,57.94649952539915,75.33549094823044,20.0
Sri College Of Engineering And Technology,62.26598687730882,46.72226741175392,84.53878662000494,67.87430191622687,20.0
Ies College Of Architecture,62.26265322315118,71.3720498040669,59.98773063129976,70.04203448126863,20.0
Royal School Of Architecture,62.26191103015631,45.31238984055204,77.73773226221164,80.8315243735834,20.0
Merit Polytechnic College,62.25294137818541,51.55860555544747,80.28085094905947,70.42079866341103,20.0
Sri Venkateswara College Of Engineering And Technology,62.246168029301444,53.75808001767807,77.58302746652399,69.50056844413238,20.0
Bimla Devi Educational Societys Group Of Institutions,62.24126724725972,70.61903533361232,49.76766760386617,83.07887076317625,20.0
Azmet Institute Of Technology,62.240130440008116,77.61491134250926,43.13594037450782,73.76513390023196,20.0
Yeshwantrao Chavan College Of Engineering,62.237550459819005,71.24153830997581,50.0857540011293,71.82217362711914,20.0
Ges Polytechnic College,62.234694970431896,45.449120973605226,83.50560506732971,70.93993788841078,20.0
Government College Of Engineering,62.22460374462585,67.84083981644667,66.46462049142296,74.76178697426037,20.0
Malik Sandal Polytechnic,62.22208341372787,65.76517772059358,66.69879575644062,63.95201921291161,20.0
St Johns College Of Engineering And Technology,62.219704894650874,46.19409722901089,81.69345502038638,77.44070268353272,20.0
Marian College Of Architecture And Planning,62.21885812060192,69.24863026009635,55.51266437274393,71.76724814172627,20.0
Slc'S Institute Of Engineering And Technology,62.21498954869263,73.68818712579136,48.606251493258064,70.4555236948006,20.0
Vijayanagara Sri Krishnadevaraya University,62.21165445129064,52.54175237959198,82.74499924736594,74.70793910595876,20.0
Dg College Of Architecture,62.209070229779925,64.90052386063475,74.0795808063425,53.43761433981194,20.0
Sunrise Institute Of Engineering Technology And Management,62.20525358146219,54.89488699475488,64.41327957333878,83.60936435825263,20.0
S Veerasamy Chettiar College Of Engineering And Technology,62.19960626071131,62.53954456434448,70.55088987979491,64.02173394922777,20.0
Anwarul-Uloom College Of Engineering And Technology,62.19754647650214,74.84741699134916,84.92386437731491,50.411926122795066,20.0
Br Harne College Of Engineering And Technology,62.19708620393716,76.53667393160202,56.27289068333437,61.13447763625655,20.0
Cat College Of Architecture,62.19330948970517,78.04098543269758,53.18280224183942,67.39773718599824,20.0
Shree Devi Institute Of Technology,62.1929302480702,63.59585040872151,56.122043107216605,81.164581530498,20.0
Sri Sai Polytechnic College,62.188163254817354,78.87550338537119,62.19949814889573,52.22554815426568,20.0
Desh Bhagat Polytechnic College,62.186411509201676,49.4076910083393,80.46682526763908,73.4625638210284,20.0
Engineering College,62.18476005225493,54.46414571150833,76.32673456680325,65.96831086477589,20.0
Sai Tirumala Nvr Engineering College,62.18260005037799,57.42389898561617,77.55068153382862,66.66833120645944,20.0
Akila College Of Engineering And Management Technology,62.18090190717375,73.28626832793191,51.22648702954263,71.17855011547637,20.0
Hemchandracharya North Gujarat University,62.17906189785569,66.58187479273732,79.65559869251692,71.02461982242065,20.0
Mvsr Engineering College,62.17246647978415,61.29513727702561,72.137807286096,70.43369171801231,20.0
Gyan Bharti Institute Of Technology,62.16363239358359,64.93735985406161,60.3277659716871,67.61820554912951,20.0
Sri Ramana Maharishi College Of Engineering,62.16146203542996,76.54979690551627,51.17490361662072,66.35459861213295,20.0
Jalpaiguri Government Engineering College,62.16039320155274,75.17634698496454,70.92338317291639,74.07908252578582,20.0
Lord Ayyappa Institute Of Engineering And Technology,62.155446535347195,53.44818782808636,79.9573434034734,69.14008682156526,20.0
Nimra Institute Of Science And Technology,62.15420451515298,45.62859386772861,74.69483794636483,82.43073465385532,20.0
Imps Polytechnic College,62.151643380050636,70.02586988695934,74.86144403855047,52.874802892893605,20.0
Government Polytechnic Ganai Gangoli,62.14952980239761,71.51205709299863,51.496124873354646,79.70415925206905,20.0
Vidhya Mandhir Institute Of Technology,62.14819518116701,69.71452207265644,50.99401133228419,73.68480772955112,20.0
Rajdhani Engineering College,62.14659302435955,53.55968891767596,82.2403383950404,64.84523289409535,20.0
Nehru Institute Of Engineering And Technology,62.14476278211611,71.24367759834593,64.27909592862972,57.86389100663141,20.0
Dibrugarh University Institute Of Engineering And Technology,62.144001109546515,67.61630283231987,72.24211137450183,69.33594676970047,20.0
Mksss'S Cummins College Of Engineering For Women,62.14240703241251,68.4130872820335,60.43237392852008,77.95523617466749,20.0
Jayoti Vidyapeeth Women'S University,62.139472866786775,54.94601743193793,83.26890521003476,70.81744945657438,20.0
Swami Divyanand Polytechnic Of Engineering,62.13896894279481,76.55468698408635,75.46751965537223,76.39822961446248,20.0
Jhulelal Institute Of Technology,62.13878409593114,50.11530137613062,75.9207064837039,81.65359784919953,20.0
Priyadarshini Institute Of Science And Technology,62.13804437885508,53.4858143413729,69.63343373342838,75.3050660178802,20.0
Mount Faran Polytechnic,62.13278319338177,52.972367263844944,84.07575486633431,56.00120953196458,20.0
Rkdf College Of Engineering,62.12861634887126,57.80944198709837,83.59917410618579,50.86394508377887,20.0
Patiala Institute Of Engineering And Technology For Women,62.12834519657655,64.68163640046016,54.12047977965339,78.36353197135493,20.0
Santosh N Darade Polytechnic,62.127052795177704,62.93487812675359,67.92124373869686,70.30345749518044,20.0
Srm University Ap,62.12499473863087,67.31039013347703,65.57937016117695,69.12746714834017,20.0
Roorkee Engineering And Management Technology Institute,62.12299490689073,61.86458208491855,64.5951490831015,67.97193722355698,20.0
Abhay Memorial Trust Group Of Institutions,62.12106572844369,78.80100415194885,45.12638935750474,76.51725400671205,20.0
Shri Ramdeobaba Kamla Nehru Engineering College,62.11854491182897,68.36495408150701,51.25931971371529,74.26651119940038,20.0
Godavari College Of Engineering,62.10808710892445,60.80579717306743,68.11389019263194,68.62079357593637,20.0
School Of Planning And Architecture Delhi,62.1064526886819,58.11614475886406,62.82653234638206,78.4746194807046,20.0
Methodist College Of Engineering And Technology,62.10556760776822,55.577462150602734,81.83505740898619,66.25580321666794,20.0
Residential Girls' Polytechnic,62.10222315580964,63.7367936844231,83.16184247313143,55.57104160051723,20.0
Marathwada Mitra Mandal'S College Of Engineering,62.09800864016766,69.8319372936681,65.62535042954887,76.06570794416781,20.0
Sree Chitra Thirunal College Of Engineering,62.095142004700676,77.36139063441072,68.75937071172133,52.91946802502491,20.0
Ganpati Polytechnic For Engineering,62.091807426677825,57.52701826995787,83.94585516760728,66.18859488716205,20.0
Erode Sengunthar Engineering College,62.08613695082737,68.71733008942167,69.47067888339376,54.90539431773978,20.0
Rvs College Of Engineering And Technology,62.08463990419523,60.42047011322003,75.99104445340075,61.40716926647983,20.0
Av Parekh Technical Institute,62.082102497403156,51.93131766146403,83.05285676381425,73.51888109371272,20.0
Faculty Of Architecture,62.079486449954615,76.27599365133486,53.63895519008233,61.32909110514065,20.0
Chaitanya Engineering College,62.07839754457207,65.08618568958107,65.68216537465268,60.735360580882045,20.0
Vaageshwari Engineering College,62.075942017717125,47.24726244906648,79.58915928443251,71.92132873645842,20.0
Shree Jaywantrao Bhosale Polytechnic,62.0694010477558,54.74474019753449,62.70403309761486,84.58625222755836,20.0
Chaudhary Charan Singh University,62.06705987680137,65.7970919178501,55.00647747794633,79.49635743316637,20.0
Elumalai Polytechnic College,62.066920765172696,63.44547420208868,81.52282939954924,52.88174703270187,20.0
Mes Institute Of Technology And Management,62.0657206210853,75.81237446490306,57.02956981843552,60.27967424273678,20.0
Mata Rajkaur Institute Of Engineering And Technology,62.06565185865739,50.24839005453188,79.66512998163418,79.84302849749004,20.0
Focus Institute Of Science And Technology,62.06533559557199,63.70667710847432,60.23176815645794,71.273698836844,20.0
Mea Engineering College,62.06289215093716,62.45997436102317,70.374986532791,64.04726192207468,20.0
Swami Vivekanand Polytechnic College,62.06178290269981,78.94513805261565,53.5008413478895,58.50703171766104,20.0
Tufanganj Government Polytechnic,62.058456758873476,69.77292253269087,72.00085892164422,81.43369560914606,20.0
Bsa College Of Engineering And Technology,62.054079168816024,60.74635488762653,60.02096135745524,77.0192985226049,20.0
Avvaiyar College Of Engineering And Technology For Women,62.04877657368942,64.4339781928143,73.07288393964002,67.83218696383595,20.0
Shivalik College Of Engineering,62.04805631684327,55.72552242808028,83.78205326956083,60.39516637934096,20.0
Dhanalakshmi Srinivasan Polytechnic College,62.047354207166805,78.87404007097491,53.43693573745141,61.88797448245049,20.0
Punjab Aircraft Maintenance Engineering College,62.047132091002126,55.14902459858527,81.03218730224769,57.956256539375154,20.0
Tezpur University,62.042204997655595,70.04749450642989,70.58422325440506,57.74508388157388,20.0
Zeal College Of Engineering And Research,62.041373963516484,79.19361013193853,52.17863929697617,76.00964313124894,20.0
Amalapuram Institute Of Management Sciences And College Of Engineering,62.04069321929036,77.73929561707484,42.745862172858,73.77157618981767,20.0
Tagore Institute Of Engineering And Technology,62.037593971265245,79.73193884932506,52.78365035190216,59.67749671270399,20.0
Shri Krishnaa College Of Engineering And Technology,62.0357912944078,49.0927908437904,82.88760280828069,65.21900533054558,20.0
Ammini College Of Engineering,62.035386098615476,68.29470464597395,49.408682223938285,80.89249467702791,20.0
Kipm College Of Engineering And Technology,62.0353549802349,76.14137879990197,49.24561995053912,71.62028768597783,20.0
Sri Ramakrishna Polytechnic College,62.03374053446639,65.93186821142962,77.03758899451924,52.41182800815773,20.0
Yagyavalkya Institute Of Technology,62.03229100590137,77.33438555048795,55.25708628904283,58.58184906980547,20.0
Jeevan Polytechnic College,62.02595841902621,73.37406162057937,62.66378102969705,51.36350345079581,20.0
Swami Darshnanand Institute Of Management And Technology Polytechnic,62.02352354573997,52.555714123675166,71.70510447570486,83.9530455715306,20.0
Aarav Polytechnic College,62.022941493086954,63.83173603285277,81.60819696536969,65.05455271076428,20.0
Shri Shankaracharya Institute Of Professional Management And Technology,62.0206437114804,67.76589617460422,51.60530266732549,84.07787041957118,20.0
Bundelkhand University,62.017028454156986,61.54990217207412,78.38201294617889,66.65381092045752,20.0
Jkk Munirajah College Of Technology,62.01616931887339,73.18215322822425,46.87194003430032,72.87971527114365,20.0
