College Name,DSS,High_Compliance_Risk,Missing_Docs,Placement_Rate
Jeppiaar Srr Engineering College,54.62138567555812,0,0,76.75257103430516
Kls Institute Of Engineering And Technology,54.625651858133374,0,2,42.24892714856881
Maharashtra College Of Engineering,54.64931849024046,0,0,56.373720835306905
Builders Engineering College,54.65675143113137,0,1,57.98535139124114
Nadgir Institute Of Engineering And Technology,54.65833354449544,0,2,61.93812159815892
Cauvery College Of Engineering And Technology,54.66454272268463,0,0,78.32648663062133
Institute Of Architecture And Town Planning,54.69222206569588,0,0,77.37112836768424
Swami Devi Dyal College Of Technical Education,54.69339543831323,0,0,60.76059426547036
Tripura University,54.69671661437567,0,0,52.28614566768293
Sir Jj College Of Architecture,54.69873444068577,0,2,70.63699277232072
University College Of Engineering,54.720818270100416,0,0,71.04937289618091
Shree Datta Polytechnic College,54.74062474155008,0,2,74.05104554401996
Vedant College Of Engineering And Technology,54.76411133198344,0,0,74.84310480779982
Swarna Bharathi Institute Of Science And Technology,54.77449707734248,0,1,40.74604399418494
Aarya-Veer College Of Engineering And Technology,54.78357547837268,0,1,60.17746866896902
Aurobindo Institute Of Engineering And Technology,54.78811274820157,0,0,74.50719475704292
Sr Group Of Institutions,54.80485343034796,0,1,61.39898325208914
Sandip Institute Of Polytechnic,54.82679216769544,0,0,59.182385482776205
Rajiv Gandhi College Of Engineering And Research,54.83417500770226,0,0,67.08077567092273
Techno International Batanagar,54.8437096361895,0,0,74.72747806665544
Government Women'S Polytechnic College,54.85743456009749,0,0,40.28155618473448
School Of Computer Sciences,54.8674131206409,0,0,55.9784883746245
Shri Govindram Seksaria Institute Of Technology And Science,54.87339375926717,0,0,70.20626994055861
Skdav Government Polytechnic,54.87673817593419,0,0,42.78288349464801
Excel College Of Technology,54.87795356431305,0,0,48.99350264049025
Shakambhari Institute Of Higher Education And Technology,54.90571689055855,0,2,41.3923061372314
Akshaya Institute Of Technology,54.91310475628087,0,1,65.40343367932986
Sachdeva Institute Of Technology,54.91477309211294,0,0,79.44617264003898
Svs Polytechnic,54.926302089123,0,0,77.44626110837947
Rajagopal Polytechnic College,54.93473007434151,0,0,50.867466662101336
Bengal Institute Of Polytechnic,54.94049618679799,0,1,48.02201805057799
Shri Siddheshwar Women'S Polytechnic,54.97096542128264,0,0,75.6977803513976
Maria College Of Engineering And Technology,54.97940532876712,0,1,43.81670916117732
Sri Padmam Polytechnic College,54.98196451639837,0,0,65.73998813234924
Vilasrao Deshmukh College Of Engineering And Technology,54.986742972585645,0,1,70.88259013183622
Shri Vithal Education And Research Institute'S College Of Engineering,54.99441246363805,0,0,61.98973881989299
Manoharbhai Patel Institute Of Engineering And Technology,54.99446955894059,0,0,76.48644750113706
Chaudhary Charan Singh University,55.00647747794633,0,0,65.7970919178501
Kamatchi Polytechnic College,55.00985100039068,0,0,43.441142023745165
Jss Polytechnic For The Differently Abled,55.01253719350051,0,0,73.69314780708483
Rn Modi Engineering College,55.02683878979924,0,2,53.77257752016563
Bells Institute Of Management And Technology,55.028720060812645,0,0,64.03116736055654
Chandigarh University,55.03180841053493,0,0,64.19133308648387
Swami Sahajanand Polytechnic Institute,55.0355047194826,0,0,62.64333535148612
Maharashtra Academy Of Naval Education And Training,55.04219672486485,0,0,41.829391379707104
G Narayanamma Institute Of Technology And Science For Women,55.06541891627573,0,1,71.5729583636729
Global Institute Of Management And Technology,55.07494868954415,0,0,66.08840347588645
Jawaharlal Nehru Centre For Advanced Scientific Research,55.07921131766355,0,0,69.21330703995176
Asl Pauls College Of Engineering And Technology,55.08859084257202,0,1,57.144901900339
Sagar Institute Of Science,55.099610629876416,0,0,55.16438475045861
Ppg Institute Of Technology,55.1193801858867,0,0,76.44196583694261
Sevdie Institute Of Management And Technology,55.12842594525476,0,0,53.82364031833266
Mlv Government Textile And Engineering College,55.13597879214639,0,0,66.87289916625471
Amaksik College Of Technology And Management,55.136734748994456,0,0,45.51908065789284
Finolex Academy Of Management And Technology,55.15548849393012,0,0,72.51759705990278
Trr College Of Engineering And Technology,55.17099418102552,0,0,52.99891031670443
Arya Institute Of Engineering Technology And Management,55.17476527975672,0,0,67.33117174611115
Asan Memorial College Of Engineering And Technology,55.18269274795634,0,0,48.10759048868222
Bapurao Deshmukh College Of Engineering,55.18537868298826,0,0,77.07361670865484
Jasdev Singh Sandhu Polytechnic College,55.185763978811615,0,1,58.37526355041441
Jaypee Institute Of Information Technology,55.19558760320811,0,0,78.73836252852465
Chendhuran College Of Engineering And Technology,55.19768578734192,0,0,53.9310161759268
School Of Aeronautics,55.204891845802784,0,0,77.61456534630842
Raksha Shakti University,55.205203607566204,0,0,57.71373329153418
Sengunthar Engineering College,55.20697214097813,0,0,53.82968995649088
Ambalika Institute Of Management And Technology,55.21474475352376,0,2,50.39025522871681
Ayaan College Of Engineering And Technology,55.21657638400979,0,0,62.07201950894096
Shri Ramswaroop Memorial Group Of Professional Colleges,55.25271773852411,0,0,78.48215058889244
Sri Rangapoopathi College Of Engineering,55.2527311436828,0,1,79.55638877919019
Jntua College Of Engineering,55.25583929448551,0,0,79.0828039630494
Yagyavalkya Institute Of Technology,55.25708628904283,0,0,77.33438555048795
Surendra Group Of Institutions,55.26022915528379,0,0,79.22367317587064
Alard College Of Engineering And Management,55.27028767357055,0,1,76.87385056658349
Snd College Of Engineering And Research Centre,55.298418841578425,0,1,76.3537802437439
Brahmdevdada Mane Institute Of Technology,55.308749474127005,0,2,57.31816137533578
Maturi Venkata Subba Rao Engineering College,55.309448282095886,0,0,50.46807089514476
Ilahia School Of Science And Technology,55.320216965238046,0,1,64.6501324379686
Arunachala College Of Engineering For Women,55.33241656412979,0,0,61.45271896793148
Bidhan Chandra Krishi Vishwavidyalaya,55.34813794838527,0,0,53.0584378437499
Indian Institute Of Information Technology Design And Manufacturing Kurnool,55.34841405787418,0,0,76.82320109355042
Nie Institute Of Technology,55.36906934519276,0,0,62.30502565705598
Visakha Technical Campus,55.375744654287615,0,0,56.58917516163703
Umrao Technological Institute Polytechnic,55.38483861326824,0,0,77.82972069903627
Shri Vatavriksha Swami Maharaj Devashtan'S Polytechnic,55.39639698465996,0,0,43.08889572266164
Darshan Institute Of Engineering And Technology,55.407765716012726,0,1,41.56488904149053
Rvs School Of Engineering And Technology,55.41161379202897,0,0,67.81559993135647
Heeralal Yadav Institute Of Technology And Management,55.41298506202877,0,0,46.535515711588985
Sri Rudramuni Swamiji Rural Polytechnic College,55.41391334050302,0,2,69.64848517953587
Manajiraje Bhosale Technical Campus,55.43904304252163,0,0,64.00664050171966
Na Manjammal Polytechnic College,55.455231481139705,0,1,51.28423022639095
Da Degree Engineering And Technology,55.46956665598763,0,1,63.56331764025843
Jayam Polytechnic College,55.47629503389064,0,0,73.38096545997394
Jai Parkash Mukand Lal Innovative Engineering And Technology Institute,55.481330872140745,0,1,43.141858184575376
Kamala Institute Of Technology And Science,55.48198765130572,0,1,46.28554852849489
Padmabhushan Vasantdada Patil Pratishthan'S College Of Engineering,55.484515888567415,0,0,54.101866546060165
Iimt Institute Of Engineering And Technology,55.48775904490196,0,2,46.00798201627209
Sophitorium Engineering College,55.49603563817553,0,0,73.59684699933037
Andhra Loyola Institute Of Engineering And Technology,55.49838897062953,0,0,56.12612614086149
Madhuben And Bhanubhai Patel Institute Of Technology,55.50221982742376,0,1,56.161521685991616
Sadasivam Kathirkamavalli Polytechnic College,55.50692438360729,0,0,61.04212468747096
Marian College Of Architecture And Planning,55.51266437274393,0,2,69.24863026009635
Government College Of Engineering And Textile Technology,55.51528518290331,0,0,60.07839067273604
Indira Gandhi Institute Of Technology,55.51662699034638,0,0,63.43781608402452
Shri Jagdishprasad Jhabarmal Tibrewala University,55.55020893154294,0,0,57.12465086846826
Hardayal Technical Campus,55.55373236519696,0,0,73.74862200900887
Department Of Electronics,55.55718662727175,0,0,42.8166097516576
Shri Laxmanrao Mankar College Of Polytechnic,55.57655310592935,0,0,61.53182906573515
Guru Gobind Singh Educational Society'S Technical Campus,55.598748838781205,0,0,70.15679718668477
Rn Polytechnic College,55.61241508341484,0,0,57.24631072589716
Holy Grace Academy Of Engineering,55.612889869512536,0,0,52.64478190677924
Maeer'S Mit Polytechnic,55.61694619690324,0,0,45.70123858188906
Baba Saheb Ambedkar Polytechnic,55.621886801610366,0,0,49.5048737476544
Samuel Polytechnic College,55.63822002526842,0,0,42.66984384785951
Luthfaa Polytechnic Institute,55.6445792714965,0,0,70.9596053879237
Ashokrao Mane Polytechnic,55.64996533544354,0,0,67.64026070959164
Shri Venkteshwar Institute Of Technology,55.65095863094467,0,0,68.61098418115257
Sreekavitha Engineering College,55.65818498338918,0,1,65.54824147672701
Christ The King Polytechnic College,55.65880945083326,0,0,69.69386729660536
Sree Chaitanya College Of Engineering,55.6628277766666,0,1,52.78694662653949
Aarupadai Veedu Institute Of Technology,55.68094034608095,0,2,41.34055148213214
Sankalchand Patel College Of Engineering,55.716872559527694,0,2,46.99766581487678
Pes Institute Of Technology And Management,55.71998416186408,0,0,61.54690210455844
Madan Mohan Malaviya University Of Technology,55.72860984673413,0,1,51.99708479580797
Neelkanth College Of Engineering,55.730811207277455,0,1,72.34334322774271
Vaagdevi Institute Of Technology And Science,55.73344324120603,0,0,57.85817227008404
Ls Raheja School Of Architecture,55.75210263579521,0,0,68.64903479688303
Parul Institute Of Engineering And Technology,55.75717691954556,0,0,79.3065589329597
Ishwar Chandra Vidyasagar Polytechnic,55.75827461722052,0,0,59.793271689138365
Sree Arumugham Polytechnic College,55.77606957997271,0,1,71.22364374513906
Shri Dadaji Institute Of Technology And Science,55.78115790709353,0,1,40.75992810814722
Bhiwani Institute Of Technology And Sciences,55.79211448053466,0,0,64.36335328716407
Ml Institute Of Diploma Studies,55.842336803403,0,0,76.84055537868373
Rvs Technical Campus,55.84348874942026,0,0,47.50098284970784
Narayanaguru College Of Engineering,55.85262413457664,0,2,52.82821915010545
School Of Planning And Architecture Vijayawada,55.85701310316877,0,2,41.56240970400625
Jamia Institute Of Engineering And Management Studies,55.85733974478174,0,1,60.07731367650527
Bp Poddar Institute Of Management And Technology,55.8628108322312,0,0,67.54129758865061
Alliance College Of Engineering And Design,55.87027384121083,0,0,51.09489895210526
Sri Venkateswara University College Of Engineering,55.87203898277113,0,2,41.68966072129928
Parul Polytechnic Institute,55.879404041769135,0,0,66.1324405774854
Jaya Prakash Narayan College Of Engineering,55.88399856622395,0,0,58.36887383270589
Viva College Of Diploma Engineering And Technology,55.90299469118432,0,0,53.779129483865454
Galaxy Global Group Of Institutions,55.90528379790263,0,0,53.72722984172382
Krishna Institute Of Management And Technology,55.91176303762335,0,0,66.2813975116114
Arulmigu Kalasalingam Polytechnic College,55.91873649274982,0,0,70.09315162625492
Aps College Of Engineering,55.92218748941205,0,0,72.80523097201225
Nri Institute Of Information Science And Technology,55.92578828963613,0,0,55.63852160350688
Eswar College Of Engineering,55.93151875345006,0,1,63.29048804613329
Dr Navalar Nedunchezhiyan College Of Engineering,55.94474101145325,0,0,78.25888361277576
Bharati Vidyapeeth'S Jawaharlal Nehru Institute Of Technology Polytechnic,55.947230053430864,0,0,41.52786753815383
Dr Zh Institute Of Technology And Management,55.9541332603752,0,0,78.28607824145779
Daripally Anantha Ramulu College Of Engineering And Technology,55.974223089695904,0,0,77.72901277248806
Central Agricultural University,55.976467155355394,0,0,59.5367527899775
Rise Krishna Sai Polytechnic College,55.97649390225393,0,1,55.52877479615166
Glocal School Of Science And Technology,55.98315052190412,0,0,41.60962600260958
Baba Banda Singh Bahadur Polytechnic College,55.99650132268648,0,2,78.95931599116983
Shri Vaishnav Vidyapeeth Vishwavidyalaya,55.99725824200826,0,0,77.27689060985676
Vidhyapeeth Institute Of Science And Technology,56.00477699497066,0,1,61.965045925769886
Cauvery Polytechnic,56.01057621051983,0,1,56.4459899858381
Sir Chhotu Ram Institute Of Engineering And Technology,56.01985535597551,0,0,62.125527572060975
Vit University,56.04712511587485,0,0,66.75286581944367
Buddha Polytechnic Institute,56.05170652053848,0,0,52.469313427069466
Mar Polytechnic College,56.05279065117982,0,0,57.98763375120093
Koustuv School Of Engineering,56.06818516743508,0,0,74.49584692242058
Maa Bhagwati Educational Institute,56.06912440110315,0,0,73.06098068385897
North India Institute Of Technology,56.06991239144847,0,0,56.427243727467136
Gramin Polytechnic,56.09984119419891,0,0,63.26861786662821
Shri Angalamman College Of Engineering And Technology,56.1065162048903,0,0,64.205009282196
Netaji Subhas Institute Of Technology,56.118487692552094,0,0,51.59552731576176
Mrk Institute Of Technology,56.121221504248695,0,0,79.19149817691984
Shree Devi Institute Of Technology,56.122043107216605,0,0,63.59585040872151
Vpmp Polytechnic,56.12429240952802,0,1,73.10388118759886
Siliguri Institute Of Technology,56.14402672360603,0,2,65.77923558154757
Lords Institute Of Engineering And Technology,56.15044839993168,0,0,70.62868494736716
Skp Engineering College,56.150936191888114,0,0,45.52865491461921
Jainuddin Zaweri Polytechnic,56.15428055144501,0,0,44.12145149702594
Vivekananda College Of Technology And Management,56.1570532430465,0,0,57.43778479674873
Ram Devi Jindal Group Of Institutions,56.16022432070071,0,0,42.48442318001117
Jaipur Engineering College,56.16434062796578,0,0,78.95106178864934
Medak College Of Engineering And Technology,56.17974974164736,0,0,52.526863242950526
New Prince Shri Bhavani College Of Engineering And Technology,56.187821348156746,0,2,63.63123091296664
Ashokrao Mane Group Of Institutions,56.20762776673049,0,0,69.73490195791672
